56,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,6056,0,40,United-States,>50K
77,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,4595,0,40,United-States,<=50K
30,Private,10th,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
40,Self-emp-inc,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,23,United-States,<=50K
27,State-gov,Bachelors,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
30,Private,Assoc-voc,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,21,United-States,<=50K
48,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
38,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
27,Local-gov,7th-8th,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24,United-States,<=50K
49,Private,11th,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,0,0,44,United-States,>50K
47,Private,Some-college,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,56,United-States,<=50K
24,Private,Masters,Married-civ-spouse,Other-service,Unmarried,Black,Female,0,0,34,Mexico,<=50K
27,Local-gov,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,19,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,4371,0,48,United-States,>50K
45,Private,HS-grad,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,South-America,<=50K
46,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,44,United-States,>50K
37,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,5632,0,40,Asia,>50K
23,Local-gov,HS-grad,Never-married,Other-service,Unmarried,White,Female,0,0,22,United-States,<=50K
49,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Local-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
49,Private,HS-grad,Widowed,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,<=50K
31,Private,Bachelors,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,8,United-States,<=50K
24,Private,Bachelors,Married-spouse-absent,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,10th,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Self-emp-not-inc,11th,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Mexico,<=50K
24,Private,Bachelors,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
66,Private,Bachelors,Married-civ-spouse,Sales,Unmarried,White,Male,5835,0,56,United-States,<=50K
20,Private,12th,Divorced,Other-service,Unmarried,White,Male,0,0,13,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,15,United-States,<=50K
53,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,17,United-States,<=50K
20,Private,7th-8th,Never-married,Other-service,Own-child,White,Female,0,0,18,United-States,<=50K
44,Private,Bachelors,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
61,Private,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,4375,0,40,United-States,>50K
25,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,HS-grad,Never-married,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,40,South-America,<=50K
28,Private,HS-grad,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
70,Self-emp-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,33839,1674,40,Asia,>50K
39,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,4604,0,40,United-States,<=50K
27,State-gov,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,0,0,19,United-States,<=50K
44,Private,Some-college,Divorced,Prof-specialty,Wife,White,Female,0,0,31,United-States,<=50K
37,Private,HS-grad,Widowed,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
64,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,4591,0,54,United-States,>50K
65,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
67,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1570,40,United-States,>50K
54,Private,7th-8th,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,11,United-States,<=50K
27,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,18,United-States,<=50K
48,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
47,Private,11th,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K
42,Local-gov,Some-college,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,49,United-States,<=50K
57,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,5483,0,40,United-States,>50K
25,Private,Masters,Divorced,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
48,Local-gov,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1810,40,United-States,<=50K
51,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,Black,Male,3954,1785,40,United-States,>50K
40,Private,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,40,United-States,<=50K
26,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
58,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4377,0,40,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
47,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,32,United-States,<=50K
41,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Other,Male,5622,0,14,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,8519,0,53,United-States,>50K
48,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,0,0,21,Mexico,<=50K
37,Private,Bachelors,Separated,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,Bachelors,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
70,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,3993,1561,56,South-America,>50K
34,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,<=50K
43,Private,HS-grad,Divorced,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,Bachelors,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,18,United-States,>50K
37,Private,HS-grad,Separated,Exec-managerial,Husband,White,Male,3573,0,38,South-America,<=50K
30,Private,9th,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4959,0,40,United-States,>50K
22,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States,<=50K
56,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,5161,0,52,United-States,>50K
29,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,33,United-States,<=50K
39,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Local-gov,HS-grad,Divorced,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,0,0,44,United-States,<=50K
45,Private,HS-grad,Married-spouse-absent,Prof-specialty,Wife,Black,Male,0,0,40,United-States,<=50K
45,Private,Bachelors,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Male,3996,0,57,United-States,<=50K
27,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,61,United-States,<=50K
25,Private,10th,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Europe,<=50K
44,Private,12th,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,49,United-States,<=50K
19,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,13,United-States,<=50K
42,Private,Doctorate,Widowed,Craft-repair,Not-in-family,White,Female,0,0,45,United-States,<=50K
26,Local-gov,Masters,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,State-gov,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,0,0,17,United-States,<=50K
35,Private,HS-grad,Married-spouse-absent,Sales,Husband,White,Male,0,0,58,United-States,<=50K
66,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
46,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,40,Asia,<=50K
33,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,Male,6537,0,55,United-States,>50K
40,Private,Bachelors,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,Asia,>50K
28,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,3536,0,40,United-States,>50K
34,Private,Some-college,Divorced,Prof-specialty,Wife,Black,Female,0,0,49,United-States,<=50K
30,Private,Some-college,Never-married,Transport-moving,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,5251,0,60,United-States,>50K
39,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,5297,0,41,United-States,<=50K
46,Self-emp-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,49,United-States,>50K
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5951,1862,65,South-America,>50K
31,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1693,40,United-States,<=50K
28,State-gov,Doctorate,Separated,Prof-specialty,Other-relative,Black,Male,0,0,40,United-States,<=50K
57,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4878,0,44,United-States,>50K
28,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,South-America,>50K
37,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
59,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,5661,0,40,United-States,>50K
27,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,Bachelors,Widowed,Exec-managerial,Husband,White,Male,0,0,40,Asia,<=50K
18,Local-gov,Bachelors,Never-married,Other-service,Own-child,White,Female,0,0,18,United-States,>50K
38,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,56,United-States,<=50K
17,Local-gov,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,18,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
24,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
31,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,6690,0,48,United-States,>50K
65,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1824,40,United-States,<=50K
34,Local-gov,Assoc-voc,Widowed,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
65,Private,HS-grad,Divorced,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
67,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44123,0,40,United-States,>50K
47,Private,Some-college,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,4446,0,40,United-States,<=50K
57,Private,Bachelors,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,70,United-States,<=50K
24,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,<=50K
44,Private,Assoc-acdm,Never-married,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
55,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,5491,0,40,United-States,>50K
21,Private,HS-grad,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,54,United-States,>50K
20,Private,Prof-school,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,43353,0,40,United-States,>50K
50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,6380,0,56,United-States,>50K
50,Private,11th,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
43,Private,HS-grad,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,31,Asia,<=50K
37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,4844,0,40,South-America,<=50K
32,Private,Doctorate,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
41,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,3991,0,40,United-States,<=50K
32,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,>50K
20,Private,7th-8th,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,HS-grad,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,5070,1789,58,United-States,>50K
33,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1682,45,United-States,>50K
51,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,3181,1685,40,Asia,>50K
25,Private,Bachelors,Divorced,Machine-op-inspct,Wife,Black,Male,0,0,34,United-States,<=50K
22,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,40,OtherUS,<=50K
44,Local-gov,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,21,United-States,<=50K
60,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Asia,>50K
31,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,4594,0,45,United-States,>50K
51,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,Assoc-voc,Widowed,Other-service,Unmarried,White,Female,0,0,14,United-States,<=50K
24,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,23,United-States,<=50K
62,Local-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,Bachelors,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Local-gov,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,16,Asia,<=50K
48,Local-gov,Bachelors,Divorced,Sales,Unmarried,White,Female,0,0,15,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
44,Local-gov,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,0,1758,40,United-States,<=50K
48,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
21,Local-gov,Bachelors,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
28,Private,HS-grad,Married-spouse-absent,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
28,Self-emp-inc,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1735,40,United-States,>50K
55,Private,Bachelors,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,11,South-America,<=50K
33,Private,Masters,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
35,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
62,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K
76,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
34,Private,HS-grad,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1624,40,United-States,<=50K
43,Federal-gov,Assoc-voc,Never-married,Adm-clerical,Unmarried,White,Female,0,0,19,United-States,<=50K
43,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,19,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,5809,0,40,Mexico,>50K
27,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
24,Private,11th,Never-married,Other-service,Unmarried,White,Female,0,0,11,United-States,>50K
56,State-gov,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,19,United-States,<=50K
40,Federal-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,4578,0,45,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
21,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,0,0,14,United-States,<=50K
25,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K
47,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,38,Mexico,<=50K
28,Local-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Local-gov,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,<=50K
25,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1667,40,United-States,>50K
44,Private,11th,Divorced,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
42,Private,Bachelors,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,Bachelors,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,18,United-States,<=50K
54,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1749,45,United-States,>50K
54,Private,Assoc-acdm,Married-civ-spouse,Sales,Wife,White,Male,0,0,40,United-States,<=50K
45,Local-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,40,Asia,<=50K
54,Local-gov,Bachelors,Never-married,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
66,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,5021,0,56,United-States,>50K
50,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,South-America,<=50K
35,Local-gov,HS-grad,Divorced,Transport-moving,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,Bachelors,Separated,Other-service,Unmarried,White,Female,0,0,21,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,50,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,5756,1621,56,United-States,>50K
44,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,0,0,21,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1771,55,United-States,>50K
50,Local-gov,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
66,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,6811,0,61,United-States,>50K
30,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5646,1679,43,United-States,>50K
29,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,9,United-States,<=50K
31,Private,Bachelors,Divorced,Adm-clerical,Own-child,White,Male,0,0,35,Mexico,<=50K
22,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,26,United-States,>50K
53,Private,HS-grad,Divorced,Sales,Unmarried,White,Male,0,0,45,Asia,<=50K
30,Private,9th,Separated,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,60,South-America,>50K
45,Private,HS-grad,Divorced,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K
21,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,0,0,14,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5785,1725,45,United-States,>50K
54,Local-gov,Some-college,Never-married,Sales,Other-relative,White,Female,0,0,50,United-States,<=50K
71,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3836,0,40,United-States,<=50K
62,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4874,0,55,Mexico,>50K
43,Local-gov,HS-grad,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,50,United-States,<=50K
49,Private,11th,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
54,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,5607,0,40,United-States,>50K
43,Self-emp-inc,7th-8th,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,1778,57,United-States,<=50K
76,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,3708,1695,40,United-States,>50K
43,Private,Some-college,Divorced,Protective-serv,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
29,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,0,0,7,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,>50K
